Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
46,Male,HR,Finance,14,Onsite,23,8,High,Burnout,Satisfied,3,Daily,Average,Asia
57,Prefer not to say,Software Engineer,Retail,17,Hybrid,44,13,Medium,Burnout,Satisfied,5,Daily,Poor,Asia
39,Non-binary,Marketing,IT,19,Remote,59,15,Medium,Burnout,Unsatisfied,4,None,Average,Asia
56,Non-binary,Sales,Retail,34,Remote,51,9,High,Depression,Neutral,5,Weekly,Average,Asia
34,Non-binary,Project Manager,Education,30,Remote,54,11,Low,Anxiety,Unsatisfied,5,Weekly,Average,Asia
37,Male,Software Engineer,Healthcare,20,Onsite,45,7,Medium,Burnout,Unsatisfied,3,None,Poor,Asia
24,Prefer not to say,Marketing,Finance,18,Onsite,47,9,High,None,Neutral,4,None,Average,Asia
39,Prefer not to say,HR,Finance,32,Onsite,59,7,High,Burnout,Satisfied,4,Weekly,Poor,Asia
51,Prefer not to say,Software Engineer,Education,26,Hybrid,60,1,Medium,Anxiety,Satisfied,4,Daily,Good,Asia
35,Non-binary,HR,Finance,6,Remote,51,0,High,Burnout,Neutral,3,Weekly,Good,Asia
41,Female,Project Manager,Healthcare,29,Hybrid,24,2,High,Depression,Neutral,4,None,Poor,Asia
38,Prefer not to say,Data Scientist,Consulting,26,Remote,54,15,Low,Anxiety,Unsatisfied,3,None,Good,Asia
28,Prefer not to say,Data Scientist,Retail,7,Remote,51,10,High,Anxiety,Neutral,1,Daily,Good,Asia
49,Female,Data Scientist,Retail,16,Remote,37,3,Low,Burnout,Neutral,3,None,Good,Asia
25,Female,Software Engineer,Consulting,26,Onsite,38,8,Low,Burnout,Neutral,3,Daily,Good,Asia
37,Non-binary,Data Scientist,Manufacturing,30,Onsite,51,15,High,None,Satisfied,3,Daily,Poor,Asia
41,Non-binary,Software Engineer,Manufacturing,14,Onsite,23,15,High,Depression,Unsatisfied,4,Daily,Average,Asia
43,Female,Designer,Consulting,27,Hybrid,44,15,High,None,Satisfied,5,None,Poor,Asia
47,Male,Software Engineer,Retail,33,Onsite,23,9,High,Depression,Neutral,1,Daily,Poor,Asia
43,Female,Sales,Healthcare,24,Onsite,55,7,High,None,Unsatisfied,2,Weekly,Average,Asia
41,Female,Sales,Education,26,Onsite,51,12,Medium,Depression,Satisfied,1,Daily,Average,Asia
51,Prefer not to say,Sales,Manufacturing,14,Remote,53,7,Medium,Burnout,Unsatisfied,4,Daily,Poor,Asia
50,Prefer not to say,Software Engineer,IT,32,Remote,34,4,Medium,Anxiety,Neutral,2,None,Poor,Asia
57,Female,Designer,Healthcare,23,Onsite,41,0,High,None,Neutral,5,Daily,Average,Asia
24,Male,Data Scientist,Retail,23,Onsite,43,1,Medium,None,Satisfied,5,Weekly,Poor,Asia
50,Female,HR,Manufacturing,12,Remote,41,15,Low,Depression,Satisfied,3,Weekly,Poor,Asia
56,Non-binary,Project Manager,Manufacturing,3,Remote,47,15,High,Depression,Unsatisfied,4,None,Good,Asia
47,Non-binary,Data Scientist,Retail,33,Remote,41,8,High,Anxiety,Neutral,5,Weekly,Average,Asia
38,Female,Project Manager,Manufacturing,10,Hybrid,25,0,Low,None,Unsatisfied,4,Weekly,Poor,Asia
40,Prefer not to say,Designer,Manufacturing,28,Onsite,36,0,Low,Depression,Neutral,2,None,Poor,Asia
55,Prefer not to say,Software Engineer,Retail,16,Onsite,36,10,Medium,Depression,Neutral,4,None,Poor,Asia
38,Female,Software Engineer,Manufacturing,18,Hybrid,24,12,Low,Depression,Unsatisfied,5,Daily,Poor,Asia
52,Male,Project Manager,Healthcare,23,Hybrid,28,13,Low,None,Unsatisfied,1,Daily,Average,Asia
25,Non-binary,Marketing,Finance,22,Onsite,29,0,Low,Burnout,Unsatisfied,2,None,Poor,Asia
26,Non-binary,Sales,Manufacturing,4,Hybrid,56,7,Low,None,Satisfied,1,None,Poor,Asia
24,Prefer not to say,Project Manager,IT,21,Remote,60,6,Medium,Depression,Neutral,5,Weekly,Average,Asia
24,Non-binary,Data Scientist,Education,29,Hybrid,40,0,High,Burnout,Unsatisfied,4,Weekly,Average,Asia
33,Male,Data Scientist,Retail,4,Hybrid,28,14,Medium,Depression,Unsatisfied,3,None,Average,Asia
52,Prefer not to say,Software Engineer,Finance,20,Onsite,23,10,Medium,Anxiety,Satisfied,2,Weekly,Poor,Asia
44,Female,HR,Finance,3,Hybrid,42,2,High,None,Unsatisfied,1,None,Poor,Asia
41,Non-binary,Software Engineer,Healthcare,11,Remote,42,8,Medium,None,Neutral,5,Weekly,Average,Asia
56,Prefer not to say,HR,Finance,8,Remote,34,3,Low,Anxiety,Unsatisfied,1,Daily,Average,Asia
50,Non-binary,Sales,Healthcare,16,Remote,49,12,High,None,Unsatisfied,5,Weekly,Average,Asia
34,Non-binary,Project Manager,Retail,3,Remote,53,14,Low,None,Satisfied,5,None,Poor,Asia
41,Prefer not to say,HR,Education,8,Hybrid,36,13,High,Anxiety,Neutral,1,Weekly,Good,Asia
49,Non-binary,Marketing,Consulting,33,Hybrid,20,4,Medium,None,Satisfied,3,Daily,Good,Asia
51,Non-binary,HR,Consulting,20,Remote,34,12,Low,None,Unsatisfied,4,Daily,Poor,Asia
43,Male,Project Manager,Finance,28,Onsite,28,12,Medium,Depression,Satisfied,1,Weekly,Good,Asia
25,Prefer not to say,Data Scientist,Consulting,31,Hybrid,55,13,Low,Depression,Satisfied,3,None,Good,Asia
51,Female,Designer,Consulting,5,Hybrid,54,3,High,Burnout,Satisfied,4,None,Average,Asia
50,Prefer not to say,Software Engineer,Finance,18,Hybrid,36,5,Low,Anxiety,Unsatisfied,2,Weekly,Average,Asia
29,Non-binary,Data Scientist,Healthcare,23,Remote,46,1,High,Depression,Satisfied,3,Weekly,Average,Asia
54,Prefer not to say,Designer,IT,19,Remote,43,1,Medium,Anxiety,Unsatisfied,4,Daily,Poor,Asia
27,Female,Sales,Finance,23,Remote,34,14,Medium,Depression,Satisfied,5,Daily,Poor,Asia
39,Non-binary,Software Engineer,Retail,5,Onsite,52,15,High,None,Neutral,3,Weekly,Average,Asia
40,Non-binary,Project Manager,Manufacturing,35,Onsite,34,3,Low,Anxiety,Neutral,5,None,Poor,Asia
32,Male,Designer,Consulting,14,Onsite,22,2,Medium,Depression,Satisfied,4,Weekly,Poor,Asia
44,Male,Data Scientist,Retail,9,Remote,30,3,Medium,Depression,Satisfied,5,None,Average,Asia
37,Non-binary,Sales,Finance,32,Hybrid,58,0,Medium,Anxiety,Satisfied,2,None,Good,Asia
38,Non-binary,Data Scientist,IT,2,Hybrid,45,8,High,Anxiety,Unsatisfied,2,Weekly,Poor,Asia
26,Male,Marketing,Manufacturing,7,Remote,41,8,High,None,Unsatisfied,4,Daily,Average,Asia
52,Non-binary,Marketing,Manufacturing,23,Onsite,42,15,Low,Burnout,Neutral,5,Weekly,Average,Asia
48,Prefer not to say,Software Engineer,Finance,33,Onsite,45,13,High,None,Neutral,4,None,Poor,Asia
52,Male,Sales,IT,5,Hybrid,26,13,Low,None,Neutral,4,Weekly,Poor,Asia
45,Male,HR,Consulting,1,Hybrid,30,2,High,Depression,Satisfied,5,None,Good,Asia
49,Male,Marketing,Manufacturing,31,Remote,50,1,Low,None,Unsatisfied,3,None,Good,Asia
57,Female,Software Engineer,Finance,29,Onsite,24,7,Medium,Burnout,Satisfied,1,Daily,Poor,Asia
53,Male,Data Scientist,Retail,1,Remote,57,15,Low,Burnout,Unsatisfied,2,None,Good,Asia
38,Female,Data Scientist,Retail,14,Hybrid,38,1,Low,Depression,Neutral,3,None,Poor,Asia
53,Female,Data Scientist,Education,26,Remote,22,5,High,Burnout,Neutral,1,Weekly,Average,Asia
51,Female,HR,IT,26,Remote,28,13,Medium,Burnout,Unsatisfied,5,None,Average,Asia
29,Non-binary,Project Manager,Finance,2,Hybrid,45,8,Medium,Burnout,Unsatisfied,5,Weekly,Poor,Asia
40,Female,Data Scientist,Consulting,3,Onsite,21,11,Medium,Anxiety,Unsatisfied,3,Weekly,Good,Asia
58,Prefer not to say,Designer,Consulting,27,Onsite,22,7,Medium,Burnout,Unsatisfied,1,Daily,Average,Asia
52,Prefer not to say,Marketing,Finance,8,Remote,28,5,Low,Burnout,Satisfied,5,Daily,Poor,Asia
57,Male,Project Manager,Consulting,12,Hybrid,34,6,Medium,Burnout,Unsatisfied,4,Weekly,Poor,Asia
52,Female,Marketing,Healthcare,13,Onsite,57,13,Medium,Depression,Neutral,3,None,Good,Asia
59,Prefer not to say,Project Manager,IT,13,Hybrid,38,0,Medium,Depression,Satisfied,5,None,Average,Asia
39,Prefer not to say,Sales,Finance,34,Onsite,42,11,Low,Burnout,Unsatisfied,3,Weekly,Good,Asia
25,Female,Sales,IT,30,Remote,20,8,Low,Anxiety,Satisfied,4,Weekly,Average,Asia
30,Female,Data Scientist,Healthcare,30,Hybrid,28,1,Low,None,Unsatisfied,5,Weekly,Good,Asia
24,Female,HR,Manufacturing,27,Remote,33,13,Medium,Depression,Satisfied,4,Daily,Good,Asia
50,Female,Data Scientist,Finance,5,Remote,48,5,High,Burnout,Unsatisfied,2,Daily,Good,Asia
33,Male,Sales,Education,34,Onsite,56,1,Low,Anxiety,Unsatisfied,1,None,Poor,Asia
39,Male,Software Engineer,Consulting,24,Remote,55,3,Low,Anxiety,Unsatisfied,2,Daily,Poor,Asia
32,Non-binary,Sales,IT,19,Onsite,46,1,Low,Depression,Neutral,4,Weekly,Average,Asia
44,Female,Designer,Retail,7,Hybrid,48,1,High,None,Neutral,2,None,Poor,Asia
60,Female,Software Engineer,Retail,21,Onsite,21,11,Medium,Burnout,Unsatisfied,4,None,Good,Asia
22,Prefer not to say,Project Manager,Consulting,13,Remote,58,3,Medium,None,Satisfied,5,Weekly,Good,Asia
45,Male,Sales,Healthcare,16,Onsite,36,4,Low,Burnout,Unsatisfied,3,Daily,Good,Asia
53,Female,Sales,Manufacturing,20,Remote,39,10,High,Burnout,Neutral,3,Daily,Average,Asia
56,Male,HR,Retail,4,Remote,26,10,High,Anxiety,Satisfied,1,Weekly,Good,Asia
23,Male,Marketing,Manufacturing,34,Hybrid,40,8,Medium,Anxiety,Unsatisfied,4,Daily,Poor,Asia
23,Male,Sales,Manufacturing,33,Hybrid,36,14,Low,None,Unsatisfied,4,None,Good,Asia
27,Female,Designer,Finance,16,Onsite,32,2,Medium,None,Satisfied,3,Weekly,Good,Asia
24,Prefer not to say,Project Manager,Finance,8,Hybrid,27,13,Low,Burnout,Neutral,1,Daily,Poor,Asia
57,Male,HR,Finance,34,Hybrid,51,9,High,Burnout,Satisfied,4,None,Average,Asia
46,Male,Software Engineer,Healthcare,2,Remote,29,11,Low,Burnout,Neutral,5,None,Poor,Asia
46,Male,Software Engineer,Education,13,Onsite,50,13,Medium,Depression,Neutral,3,Weekly,Good,Asia
55,Non-binary,Software Engineer,Education,26,Onsite,28,8,Medium,Depression,Neutral,4,None,Poor,Asia
30,Prefer not to say,Marketing,Finance,13,Onsite,30,13,Medium,Burnout,Neutral,2,Daily,Poor,Asia
41,Male,Sales,Education,27,Remote,55,11,High,Burnout,Unsatisfied,3,Daily,Average,Asia
57,Female,Marketing,Education,26,Remote,49,3,Medium,None,Unsatisfied,5,None,Poor,Asia
51,Non-binary,Data Scientist,Retail,22,Remote,25,4,Low,None,Unsatisfied,3,Daily,Average,Asia
34,Female,HR,Finance,28,Remote,55,11,High,Anxiety,Unsatisfied,4,None,Poor,Asia
48,Non-binary,Marketing,Consulting,14,Hybrid,27,6,High,None,Unsatisfied,1,None,Good,Asia
59,Non-binary,Project Manager,Consulting,13,Hybrid,35,7,Medium,Anxiety,Satisfied,3,None,Good,Asia
31,Non-binary,Designer,Finance,5,Remote,49,7,High,None,Unsatisfied,3,None,Poor,Asia
44,Prefer not to say,Project Manager,Healthcare,20,Onsite,44,15,High,Anxiety,Neutral,5,None,Average,Asia
40,Non-binary,Sales,Manufacturing,9,Remote,51,14,Low,Burnout,Unsatisfied,5,Daily,Average,Asia
52,Male,Designer,Education,2,Remote,49,5,Low,Depression,Satisfied,5,Weekly,Average,Asia
57,Male,Sales,Retail,28,Onsite,59,10,Low,Burnout,Neutral,3,Daily,Poor,Asia
29,Female,Designer,Finance,30,Hybrid,57,0,Low,Depression,Satisfied,5,Weekly,Good,Asia
41,Prefer not to say,Project Manager,Retail,7,Onsite,51,2,Low,Anxiety,Unsatisfied,4,None,Good,Asia
22,Male,Designer,Finance,12,Hybrid,26,7,High,Burnout,Neutral,3,Daily,Good,Asia
57,Female,Software Engineer,Education,12,Hybrid,21,1,Low,Burnout,Neutral,1,Weekly,Poor,Asia
27,Female,Data Scientist,Consulting,27,Onsite,53,3,Low,Burnout,Satisfied,3,Weekly,Good,Asia
48,Female,Data Scientist,Finance,14,Onsite,56,7,Medium,Depression,Satisfied,3,None,Good,Asia
46,Male,HR,Manufacturing,31,Remote,37,4,Low,Anxiety,Satisfied,3,Weekly,Poor,Asia
48,Male,Marketing,IT,31,Hybrid,48,5,Medium,Anxiety,Unsatisfied,1,Weekly,Good,Asia
44,Non-binary,Sales,Consulting,8,Hybrid,24,8,Medium,Depression,Neutral,4,None,Good,Asia
46,Female,HR,Manufacturing,20,Onsite,44,2,Medium,None,Unsatisfied,3,Weekly,Average,Asia
50,Male,Project Manager,Consulting,26,Onsite,36,13,High,Anxiety,Unsatisfied,5,None,Good,Asia
23,Female,Marketing,Education,10,Remote,53,11,Medium,Anxiety,Neutral,4,Daily,Good,Asia
59,Female,Data Scientist,Education,25,Onsite,29,14,Low,Burnout,Satisfied,1,Weekly,Average,Asia
60,Male,Data Scientist,Retail,19,Onsite,31,5,Medium,None,Unsatisfied,5,None,Poor,Asia
39,Prefer not to say,Data Scientist,Retail,27,Remote,29,6,Medium,Anxiety,Satisfied,3,Weekly,Good,Asia
42,Non-binary,Marketing,IT,19,Hybrid,47,1,Medium,Burnout,Satisfied,5,Weekly,Poor,Asia
38,Prefer not to say,Designer,Manufacturing,19,Hybrid,52,4,High,Burnout,Neutral,1,Daily,Average,Asia
29,Male,Data Scientist,IT,33,Remote,56,15,High,Burnout,Satisfied,2,Weekly,Poor,Asia
39,Male,Project Manager,Consulting,23,Hybrid,30,14,Medium,Anxiety,Unsatisfied,2,Daily,Poor,Asia
55,Male,Project Manager,Finance,29,Hybrid,52,5,Medium,Depression,Satisfied,4,Weekly,Poor,Asia
47,Non-binary,Software Engineer,Finance,12,Hybrid,45,9,Medium,Burnout,Neutral,5,Daily,Poor,Asia
41,Prefer not to say,HR,IT,26,Remote,60,0,High,Burnout,Unsatisfied,2,Daily,Average,Asia
22,Prefer not to say,Project Manager,Retail,28,Hybrid,58,5,Low,Burnout,Neutral,5,Weekly,Average,Asia
37,Female,Marketing,IT,31,Onsite,23,14,Low,None,Satisfied,3,None,Good,Asia
51,Male,HR,Healthcare,27,Hybrid,50,0,Low,Burnout,Unsatisfied,4,Daily,Good,Asia
56,Prefer not to say,Software Engineer,Education,3,Remote,44,0,Low,None,Neutral,2,None,Average,Asia
24,Non-binary,HR,Consulting,31,Remote,40,10,Low,None,Unsatisfied,1,None,Good,Asia
34,Male,Sales,Retail,7,Onsite,38,3,Low,Anxiety,Satisfied,2,Weekly,Good,Asia
32,Male,Data Scientist,Retail,11,Remote,35,12,High,Burnout,Satisfied,1,Daily,Average,Asia
56,Prefer not to say,Designer,Finance,27,Hybrid,28,7,Medium,Anxiety,Unsatisfied,2,Daily,Average,Asia
53,Male,HR,Retail,33,Hybrid,32,4,Low,Depression,Neutral,3,Daily,Good,Asia
43,Female,Designer,Finance,30,Remote,24,15,High,Burnout,Neutral,3,None,Poor,Asia
28,Male,Sales,Healthcare,11,Onsite,45,7,Medium,Anxiety,Neutral,1,None,Good,Asia
26,Non-binary,Project Manager,IT,12,Remote,49,6,Medium,Anxiety,Satisfied,4,Weekly,Good,Asia
52,Prefer not to say,Designer,Education,33,Remote,42,1,Medium,Depression,Neutral,1,None,Poor,Asia
57,Female,Software Engineer,Education,29,Remote,52,0,High,Anxiety,Satisfied,3,Daily,Average,Asia
40,Female,Designer,Finance,33,Onsite,56,6,Low,Burnout,Unsatisfied,1,Daily,Good,Asia
27,Prefer not to say,Designer,Healthcare,13,Remote,43,14,High,None,Neutral,5,Weekly,Poor,Asia
33,Male,Designer,IT,14,Hybrid,22,14,High,None,Neutral,3,None,Good,Asia
48,Female,Software Engineer,Retail,31,Hybrid,45,9,Medium,Burnout,Satisfied,1,Daily,Poor,Asia
24,Prefer not to say,Marketing,Retail,17,Remote,21,5,Low,Anxiety,Satisfied,4,Weekly,Poor,Asia
34,Prefer not to say,Designer,IT,30,Hybrid,42,10,Low,Anxiety,Unsatisfied,2,None,Good,Asia
43,Non-binary,Designer,Healthcare,1,Hybrid,27,8,High,Burnout,Satisfied,1,None,Poor,Asia
59,Non-binary,Marketing,Finance,26,Hybrid,47,7,Medium,Depression,Neutral,2,None,Average,Asia
45,Male,Data Scientist,Finance,15,Remote,46,0,High,Depression,Unsatisfied,5,None,Poor,Asia
33,Female,Marketing,Healthcare,25,Remote,49,11,High,Burnout,Unsatisfied,5,None,Good,Asia
60,Female,Data Scientist,Retail,33,Remote,23,7,Medium,Burnout,Satisfied,3,Daily,Good,Asia
37,Male,Software Engineer,Manufacturing,8,Remote,49,3,High,None,Neutral,4,Weekly,Poor,Asia
59,Prefer not to say,HR,IT,9,Hybrid,56,8,Low,Depression,Neutral,4,Daily,Poor,Asia
42,Non-binary,Marketing,Healthcare,9,Hybrid,50,15,Medium,None,Satisfied,3,Daily,Poor,Asia
56,Non-binary,HR,Healthcare,12,Remote,37,9,Medium,Burnout,Unsatisfied,5,None,Poor,Asia
42,Prefer not to say,Designer,Healthcare,9,Remote,40,5,Medium,Depression,Unsatisfied,3,Daily,Average,Asia
31,Male,Data Scientist,IT,20,Onsite,48,0,High,Anxiety,Unsatisfied,3,Daily,Good,Asia
57,Prefer not to say,Sales,Education,32,Hybrid,32,3,High,None,Satisfied,2,Weekly,Good,Asia
55,Prefer not to say,Marketing,IT,32,Onsite,35,7,Medium,None,Satisfied,3,Weekly,Poor,Asia
56,Prefer not to say,Sales,Healthcare,27,Remote,20,15,Low,None,Satisfied,3,Weekly,Good,Asia
23,Non-binary,Project Manager,Consulting,26,Onsite,29,9,Medium,Depression,Unsatisfied,3,Weekly,Poor,Asia
37,Prefer not to say,HR,Manufacturing,5,Onsite,41,4,Low,Anxiety,Unsatisfied,1,Weekly,Poor,Asia
39,Prefer not to say,Designer,Manufacturing,13,Hybrid,30,2,High,Burnout,Neutral,4,None,Poor,Asia
25,Female,Software Engineer,Finance,25,Remote,21,15,Low,None,Neutral,1,Daily,Average,Asia
43,Non-binary,Designer,Finance,17,Hybrid,22,14,Medium,Burnout,Neutral,4,None,Good,Asia
55,Non-binary,Software Engineer,IT,16,Remote,27,11,Medium,Anxiety,Satisfied,4,None,Average,Asia
53,Male,Designer,Consulting,1,Hybrid,47,4,Medium,Depression,Neutral,2,None,Poor,Asia
42,Male,Project Manager,IT,5,Onsite,39,2,Medium,Burnout,Neutral,4,Daily,Poor,Asia
51,Prefer not to say,Sales,Healthcare,3,Remote,54,0,High,None,Satisfied,5,Daily,Poor,Asia
47,Female,HR,Consulting,25,Onsite,56,10,Medium,None,Satisfied,2,Weekly,Poor,Asia
52,Prefer not to say,Marketing,Finance,11,Onsite,49,0,Low,None,Satisfied,2,None,Good,Asia
30,Non-binary,Designer,Healthcare,31,Hybrid,23,15,Medium,Anxiety,Unsatisfied,2,Weekly,Average,Asia
58,Non-binary,Sales,IT,1,Remote,36,10,High,Depression,Neutral,4,Daily,Good,Asia
26,Male,Project Manager,Education,3,Onsite,51,0,Medium,Burnout,Unsatisfied,3,None,Poor,Asia
59,Female,Marketing,Education,26,Remote,49,8,High,None,Satisfied,2,Daily,Poor,Asia
35,Male,Marketing,Education,24,Hybrid,21,2,Medium,None,Unsatisfied,5,Weekly,Good,Asia
27,Male,Sales,Manufacturing,10,Onsite,54,4,Low,Burnout,Neutral,2,Daily,Average,Asia
24,Prefer not to say,Sales,Finance,20,Hybrid,30,5,High,Burnout,Neutral,3,Weekly,Poor,Asia
48,Non-binary,Project Manager,Consulting,32,Onsite,47,12,Medium,Burnout,Neutral,1,None,Poor,Asia
58,Male,Marketing,Consulting,34,Onsite,50,1,Low,Anxiety,Neutral,3,Daily,Good,Asia
44,Female,Marketing,Healthcare,2,Onsite,44,9,High,Anxiety,Unsatisfied,5,None,Good,Asia
50,Prefer not to say,Designer,Finance,7,Remote,50,7,Medium,Anxiety,Neutral,1,Daily,Good,Asia
53,Female,Project Manager,Consulting,2,Hybrid,59,0,Low,Burnout,Neutral,3,None,Poor,Asia
47,Female,Sales,Healthcare,8,Hybrid,55,9,Medium,None,Unsatisfied,1,Weekly,Good,Asia
55,Male,Data Scientist,Finance,31,Hybrid,31,10,Low,Anxiety,Neutral,5,None,Poor,Asia
45,Non-binary,HR,Education,26,Remote,42,2,Low,Depression,Neutral,2,Daily,Poor,Asia
29,Non-binary,Marketing,Retail,2,Onsite,48,11,High,Burnout,Unsatisfied,1,None,Average,Asia
37,Female,Designer,IT,1,Onsite,51,5,Low,Depression,Satisfied,4,Daily,Average,Asia
34,Male,Project Manager,Retail,21,Onsite,57,10,Medium,Burnout,Neutral,3,Weekly,Poor,Asia
40,Prefer not to say,Project Manager,Education,6,Onsite,60,0,High,Burnout,Neutral,2,Weekly,Good,Asia
33,Male,Designer,Healthcare,5,Remote,40,1,Low,Burnout,Neutral,4,None,Good,Asia
58,Male,Designer,Finance,32,Remote,60,6,High,Burnout,Unsatisfied,3,None,Average,Asia
46,Female,Data Scientist,IT,30,Hybrid,40,8,High,Burnout,Satisfied,5,Weekly,Poor,Asia
49,Prefer not to say,Sales,IT,7,Onsite,28,10,Low,Anxiety,Neutral,4,Daily,Average,Asia
26,Male,Marketing,Retail,8,Remote,43,7,High,Anxiety,Satisfied,5,Weekly,Good,Asia
38,Female,Sales,IT,15,Onsite,50,4,High,Burnout,Satisfied,1,Weekly,Poor,Asia
58,Non-binary,Marketing,Retail,6,Onsite,34,9,High,Burnout,Unsatisfied,5,Daily,Good,Asia
51,Prefer not to say,Designer,Retail,29,Onsite,58,2,High,Burnout,Neutral,3,Daily,Average,Asia
34,Female,HR,Education,2,Hybrid,48,7,Low,Depression,Satisfied,5,None,Good,Asia
27,Non-binary,Designer,IT,24,Remote,53,10,High,Depression,Unsatisfied,3,Daily,Average,Asia
46,Prefer not to say,Software Engineer,Consulting,6,Hybrid,30,15,Low,Anxiety,Satisfied,4,Weekly,Poor,Asia
30,Non-binary,Project Manager,Finance,16,Hybrid,27,9,Medium,Anxiety,Neutral,5,Weekly,Average,Asia
33,Female,Designer,Finance,24,Onsite,27,13,Medium,Depression,Neutral,4,None,Good,Asia
33,Prefer not to say,Data Scientist,Consulting,16,Hybrid,27,1,High,None,Neutral,3,None,Average,Asia
48,Non-binary,Sales,Education,13,Onsite,31,8,Medium,None,Neutral,1,None,Average,Asia
48,Non-binary,Designer,Education,2,Onsite,41,13,Medium,Anxiety,Unsatisfied,1,Weekly,Poor,Asia
36,Prefer not to say,HR,Retail,28,Onsite,38,7,Low,Burnout,Unsatisfied,5,None,Poor,Asia
48,Male,Sales,Manufacturing,26,Remote,36,4,Medium,Burnout,Unsatisfied,4,Daily,Poor,Asia
37,Male,Marketing,Manufacturing,27,Remote,24,5,Low,None,Satisfied,1,Daily,Good,Asia
31,Non-binary,Data Scientist,Manufacturing,22,Remote,52,6,Medium,Anxiety,Neutral,4,Weekly,Good,Asia
36,Female,HR,Retail,19,Hybrid,29,9,Medium,None,Neutral,4,Weekly,Poor,Asia
40,Non-binary,Data Scientist,Healthcare,3,Remote,59,7,Medium,Depression,Unsatisfied,2,Weekly,Poor,Asia
42,Female,Designer,Education,21,Remote,26,6,Medium,None,Unsatisfied,1,Weekly,Poor,Asia
47,Male,Sales,Consulting,34,Hybrid,44,6,Medium,Depression,Satisfied,5,Weekly,Average,Asia
56,Prefer not to say,HR,IT,9,Remote,34,7,Medium,Depression,Unsatisfied,2,None,Average,Asia
46,Male,Project Manager,Healthcare,26,Remote,41,6,Medium,None,Neutral,3,Daily,Average,Asia
48,Female,Project Manager,Healthcare,33,Onsite,45,0,Low,Burnout,Neutral,2,Weekly,Poor,Asia
60,Male,Project Manager,Healthcare,21,Onsite,23,14,High,Burnout,Satisfied,5,Daily,Good,Asia
50,Non-binary,Marketing,Healthcare,1,Hybrid,31,2,High,Anxiety,Satisfied,2,None,Good,Asia
31,Male,Software Engineer,Finance,28,Hybrid,42,1,High,Burnout,Neutral,5,Daily,Poor,Asia
23,Female,Sales,Manufacturing,11,Onsite,33,7,Low,None,Unsatisfied,1,None,Average,Asia
44,Male,Software Engineer,Consulting,34,Hybrid,56,7,Low,Depression,Satisfied,1,Weekly,Good,Asia
26,Male,Data Scientist,Retail,20,Onsite,46,4,Low,Anxiety,Neutral,3,None,Good,Asia
39,Female,Data Scientist,Education,18,Onsite,38,15,High,None,Satisfied,4,None,Average,Asia
24,Prefer not to say,Designer,Education,33,Remote,24,10,Medium,Anxiety,Satisfied,5,None,Poor,Asia
50,Female,Data Scientist,Retail,23,Onsite,51,11,High,Depression,Satisfied,1,None,Poor,Asia
51,Prefer not to say,Project Manager,Manufacturing,25,Remote,58,1,Medium,Anxiety,Neutral,4,Weekly,Average,Asia
45,Non-binary,Data Scientist,Education,9,Hybrid,24,12,Low,Burnout,Satisfied,2,Weekly,Average,Asia
41,Female,Data Scientist,Finance,30,Hybrid,49,13,Low,Anxiety,Neutral,4,None,Good,Asia
34,Female,HR,Consulting,23,Hybrid,22,9,High,Burnout,Unsatisfied,5,None,Good,Asia
49,Female,Sales,IT,35,Hybrid,52,12,Medium,Depression,Neutral,2,Weekly,Good,Asia
51,Male,Data Scientist,Finance,2,Hybrid,25,9,Low,Burnout,Unsatisfied,5,Daily,Average,Asia
54,Prefer not to say,Project Manager,Finance,1,Remote,41,8,Medium,Anxiety,Neutral,1,None,Average,Asia
52,Female,HR,Retail,7,Remote,52,7,Medium,Anxiety,Neutral,3,None,Average,Asia
41,Non-binary,Data Scientist,Retail,26,Onsite,58,7,Medium,Burnout,Unsatisfied,4,Weekly,Average,Asia
38,Non-binary,Software Engineer,Education,11,Onsite,60,13,Medium,Depression,Neutral,5,Weekly,Good,Asia
35,Male,Sales,Consulting,34,Onsite,24,12,Medium,Burnout,Neutral,5,None,Average,Asia
46,Prefer not to say,Project Manager,Finance,29,Remote,20,12,Medium,None,Neutral,4,Daily,Good,Asia
30,Female,Software Engineer,Consulting,35,Hybrid,54,8,Low,Burnout,Unsatisfied,5,Weekly,Poor,Asia
57,Prefer not to say,Marketing,Healthcare,13,Onsite,46,3,Low,None,Satisfied,5,Daily,Good,Asia
36,Female,Software Engineer,IT,29,Remote,43,13,High,Anxiety,Satisfied,3,None,Good,Asia
22,Male,HR,Healthcare,28,Remote,39,15,Low,None,Unsatisfied,2,None,Good,Asia
24,Male,Data Scientist,Consulting,1,Remote,21,10,Medium,Depression,Satisfied,1,None,Average,Asia
39,Non-binary,Project Manager,Retail,6,Onsite,49,15,Low,Anxiety,Unsatisfied,5,Daily,Poor,Asia
59,Prefer not to say,Designer,IT,32,Hybrid,54,1,Medium,Depression,Neutral,4,Weekly,Average,Asia
52,Female,Marketing,IT,22,Remote,22,5,High,Burnout,Unsatisfied,4,Daily,Poor,Asia
39,Prefer not to say,Marketing,Retail,12,Onsite,40,9,High,None,Unsatisfied,4,Daily,Good,Asia
