Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
22,Prefer not to say,Data Scientist,IT,23,Onsite,35,13,Medium,None,Neutral,1,Daily,Good,South America
50,Non-binary,Project Manager,Retail,9,Onsite,58,7,High,Depression,Unsatisfied,4,None,Average,South America
43,Female,HR,Retail,5,Remote,25,0,High,Depression,Unsatisfied,3,Daily,Average,South America
45,Non-binary,Designer,Consulting,1,Onsite,40,5,Low,Anxiety,Unsatisfied,5,Weekly,Poor,South America
27,Non-binary,Sales,Manufacturing,30,Onsite,42,11,High,Anxiety,Satisfied,4,Weekly,Average,South America
31,Non-binary,Marketing,Manufacturing,2,Hybrid,30,9,Low,None,Satisfied,5,None,Average,South America
55,Non-binary,HR,Finance,8,Hybrid,58,14,High,Anxiety,Unsatisfied,2,Daily,Poor,South America
47,Prefer not to say,Data Scientist,Education,14,Onsite,55,14,Medium,Burnout,Neutral,4,Daily,Good,South America
25,Prefer not to say,HR,Education,8,Remote,40,6,High,None,Unsatisfied,5,None,Poor,South America
57,Prefer not to say,HR,Education,27,Remote,56,11,Low,Depression,Neutral,4,None,Average,South America
23,Female,Project Manager,Education,13,Hybrid,27,0,Low,Depression,Neutral,3,None,Average,South America
38,Prefer not to say,HR,Retail,28,Hybrid,41,5,Low,Anxiety,Satisfied,1,Weekly,Good,South America
51,Prefer not to say,Project Manager,IT,29,Onsite,26,13,Low,Depression,Unsatisfied,5,Daily,Good,South America
47,Male,Sales,Manufacturing,11,Remote,22,8,High,None,Neutral,5,Weekly,Good,South America
41,Prefer not to say,Designer,Healthcare,18,Onsite,29,6,Medium,Anxiety,Neutral,2,None,Average,South America
35,Male,Marketing,Manufacturing,8,Hybrid,59,11,Low,Depression,Unsatisfied,3,Weekly,Poor,South America
53,Prefer not to say,HR,Manufacturing,5,Onsite,21,5,Medium,None,Unsatisfied,4,Weekly,Good,South America
46,Female,HR,Consulting,28,Onsite,31,6,High,None,Neutral,4,Weekly,Poor,South America
47,Non-binary,Designer,Consulting,8,Hybrid,55,9,Medium,None,Unsatisfied,2,Daily,Average,South America
58,Male,Marketing,IT,4,Hybrid,42,14,High,Anxiety,Unsatisfied,4,None,Average,South America
53,Non-binary,Data Scientist,Retail,6,Onsite,44,6,High,Depression,Satisfied,4,Weekly,Average,South America
32,Female,Software Engineer,Consulting,23,Hybrid,24,9,Medium,Depression,Neutral,5,Daily,Average,South America
58,Female,Project Manager,IT,22,Hybrid,24,13,High,Burnout,Neutral,3,Daily,Average,South America
37,Female,Designer,Finance,24,Remote,20,9,High,Depression,Neutral,2,Daily,Good,South America
41,Female,Software Engineer,Retail,24,Onsite,22,4,Medium,Burnout,Neutral,2,Weekly,Poor,South America
28,Prefer not to say,Data Scientist,Education,23,Remote,24,11,Medium,Anxiety,Neutral,4,None,Good,South America
30,Prefer not to say,Data Scientist,IT,4,Hybrid,50,2,Low,Burnout,Neutral,2,Weekly,Poor,South America
37,Prefer not to say,HR,Healthcare,27,Hybrid,25,2,Low,Burnout,Satisfied,5,Daily,Good,South America
58,Male,Marketing,Retail,17,Onsite,50,10,High,None,Unsatisfied,1,Weekly,Average,South America
35,Non-binary,Project Manager,Manufacturing,7,Onsite,56,11,Low,None,Unsatisfied,1,Weekly,Average,South America
45,Male,Software Engineer,Consulting,28,Remote,30,13,High,None,Neutral,4,Daily,Good,South America
34,Female,Data Scientist,Healthcare,3,Hybrid,45,5,High,Depression,Neutral,4,Daily,Good,South America
54,Female,Data Scientist,Healthcare,25,Onsite,36,3,High,Burnout,Satisfied,1,None,Good,South America
39,Non-binary,Data Scientist,Finance,12,Onsite,39,6,High,Anxiety,Satisfied,2,None,Poor,South America
29,Male,Designer,Education,4,Onsite,44,7,Low,Depression,Neutral,5,Weekly,Average,South America
59,Prefer not to say,Sales,Manufacturing,33,Hybrid,59,7,Medium,None,Unsatisfied,4,Weekly,Poor,South America
57,Male,Marketing,Healthcare,9,Onsite,41,10,Medium,Burnout,Satisfied,4,None,Average,South America
34,Female,HR,Finance,27,Hybrid,30,8,High,Burnout,Neutral,5,Daily,Poor,South America
40,Female,Software Engineer,Healthcare,28,Onsite,60,9,Medium,Depression,Satisfied,3,Weekly,Average,South America
37,Male,HR,Finance,27,Remote,36,15,High,None,Neutral,1,None,Good,South America
46,Male,Marketing,IT,22,Hybrid,41,12,Low,Depression,Unsatisfied,5,None,Good,South America
58,Female,Sales,IT,6,Remote,39,11,Medium,Anxiety,Unsatisfied,1,None,Good,South America
49,Non-binary,Marketing,Manufacturing,14,Remote,36,9,High,Anxiety,Unsatisfied,2,Weekly,Poor,South America
60,Prefer not to say,Designer,Manufacturing,21,Hybrid,24,4,Low,Burnout,Neutral,1,Weekly,Good,South America
39,Female,Sales,Retail,32,Remote,48,6,Low,Depression,Neutral,1,Weekly,Poor,South America
28,Female,HR,Finance,25,Onsite,32,15,Medium,Depression,Satisfied,2,Weekly,Average,South America
48,Male,Software Engineer,Consulting,33,Hybrid,54,8,Low,Depression,Satisfied,2,None,Good,South America
47,Prefer not to say,Sales,Healthcare,23,Hybrid,54,6,Medium,None,Neutral,3,Daily,Average,South America
22,Non-binary,Data Scientist,Healthcare,11,Onsite,24,13,Low,Anxiety,Satisfied,4,Weekly,Good,South America
49,Non-binary,Software Engineer,Retail,5,Onsite,29,5,Medium,Depression,Neutral,1,Weekly,Poor,South America
36,Female,Project Manager,Education,29,Remote,30,12,High,Depression,Neutral,3,Weekly,Good,South America
29,Female,Designer,Consulting,19,Remote,30,9,High,Burnout,Satisfied,3,Daily,Poor,South America
51,Male,HR,Consulting,7,Onsite,36,0,Low,Depression,Satisfied,3,None,Good,South America
28,Prefer not to say,Software Engineer,Finance,14,Hybrid,29,15,High,Depression,Unsatisfied,1,Weekly,Good,South America
25,Male,Designer,Healthcare,20,Hybrid,55,0,Medium,Anxiety,Satisfied,5,Daily,Good,South America
43,Prefer not to say,Designer,Manufacturing,32,Hybrid,22,3,High,Anxiety,Satisfied,5,None,Average,South America
49,Female,Software Engineer,Manufacturing,25,Remote,25,11,Medium,Depression,Satisfied,2,None,Average,South America
45,Female,Marketing,Retail,20,Remote,49,12,Low,None,Satisfied,4,Daily,Good,South America
55,Non-binary,HR,Education,7,Remote,54,1,Low,None,Satisfied,3,Daily,Poor,South America
40,Male,Marketing,Healthcare,25,Remote,29,3,High,Burnout,Unsatisfied,2,Weekly,Average,South America
33,Male,Data Scientist,Manufacturing,19,Onsite,33,10,Low,Depression,Unsatisfied,2,Weekly,Good,South America
27,Male,Data Scientist,IT,34,Hybrid,47,0,Medium,Burnout,Satisfied,3,Weekly,Average,South America
25,Male,HR,Finance,3,Hybrid,47,12,Medium,Burnout,Satisfied,1,None,Good,South America
40,Male,Designer,Retail,31,Remote,57,12,Low,Depression,Satisfied,3,Weekly,Poor,South America
53,Male,Software Engineer,Manufacturing,27,Remote,32,9,Low,None,Neutral,3,None,Poor,South America
32,Prefer not to say,Designer,Retail,18,Hybrid,23,14,High,Anxiety,Satisfied,1,Daily,Good,South America
29,Male,Designer,Consulting,2,Hybrid,28,6,Medium,Anxiety,Unsatisfied,2,None,Average,South America
27,Male,Project Manager,Education,14,Hybrid,43,4,Low,Anxiety,Unsatisfied,2,Daily,Poor,South America
26,Female,Project Manager,Education,19,Onsite,55,1,Low,Depression,Unsatisfied,2,Weekly,Average,South America
35,Prefer not to say,Marketing,Education,26,Remote,33,0,Low,None,Neutral,3,None,Poor,South America
34,Non-binary,Designer,Manufacturing,32,Hybrid,59,14,Medium,Depression,Satisfied,2,Daily,Good,South America
51,Female,Sales,IT,16,Onsite,35,14,High,Anxiety,Unsatisfied,2,Weekly,Average,South America
36,Non-binary,Sales,IT,4,Remote,31,10,High,None,Satisfied,1,None,Poor,South America
25,Non-binary,Software Engineer,Manufacturing,26,Remote,46,2,Low,None,Neutral,2,Daily,Average,South America
38,Prefer not to say,Software Engineer,Manufacturing,27,Remote,49,13,High,Depression,Unsatisfied,2,None,Average,South America
30,Non-binary,Sales,Healthcare,1,Hybrid,33,12,High,Burnout,Satisfied,2,Weekly,Average,South America
25,Non-binary,HR,Education,2,Onsite,50,0,Low,Burnout,Unsatisfied,5,None,Average,South America
25,Male,Software Engineer,Consulting,31,Hybrid,60,5,High,Depression,Unsatisfied,3,Daily,Poor,South America
43,Non-binary,Software Engineer,Healthcare,16,Onsite,49,9,Medium,None,Neutral,4,None,Poor,South America
58,Female,Project Manager,IT,2,Hybrid,54,6,Low,None,Unsatisfied,1,Weekly,Poor,South America
25,Male,HR,Healthcare,4,Remote,56,10,Low,Anxiety,Neutral,4,Weekly,Good,South America
45,Prefer not to say,HR,Retail,24,Remote,39,9,Medium,None,Neutral,3,None,Good,South America
53,Non-binary,Sales,IT,11,Hybrid,22,4,High,Anxiety,Satisfied,4,Weekly,Poor,South America
44,Female,Data Scientist,Finance,26,Remote,59,13,Medium,None,Unsatisfied,1,Daily,Average,South America
49,Prefer not to say,Designer,Consulting,20,Onsite,57,9,High,Anxiety,Satisfied,1,None,Good,South America
50,Prefer not to say,Data Scientist,Manufacturing,12,Onsite,59,9,High,Burnout,Unsatisfied,3,Weekly,Good,South America
55,Prefer not to say,Marketing,Retail,3,Onsite,31,6,Low,Anxiety,Unsatisfied,4,Weekly,Average,South America
47,Prefer not to say,Designer,Manufacturing,4,Hybrid,53,0,Low,Burnout,Satisfied,5,Weekly,Average,South America
55,Female,HR,IT,14,Hybrid,55,0,Medium,Burnout,Satisfied,3,None,Good,South America
34,Prefer not to say,HR,Healthcare,26,Remote,27,10,High,None,Unsatisfied,5,None,Poor,South America
38,Male,Sales,Finance,26,Hybrid,25,2,High,Anxiety,Neutral,5,Weekly,Good,South America
59,Female,Software Engineer,Education,16,Onsite,21,4,Medium,Anxiety,Satisfied,2,Weekly,Poor,South America
44,Non-binary,Data Scientist,Retail,12,Onsite,43,11,Medium,Burnout,Satisfied,2,None,Poor,South America
58,Prefer not to say,Project Manager,Education,4,Remote,48,15,High,Depression,Neutral,3,Daily,Poor,South America
49,Prefer not to say,HR,Manufacturing,12,Remote,38,6,Low,Depression,Unsatisfied,2,Daily,Good,South America
50,Female,Designer,Manufacturing,9,Hybrid,36,11,Medium,Burnout,Satisfied,3,None,Good,South America
26,Female,HR,Healthcare,16,Hybrid,21,11,Medium,None,Satisfied,1,Daily,Good,South America
22,Prefer not to say,Sales,IT,7,Hybrid,23,2,High,None,Unsatisfied,2,Weekly,Good,South America
36,Non-binary,Project Manager,Finance,32,Hybrid,49,0,Low,None,Neutral,5,Weekly,Good,South America
58,Female,Data Scientist,Education,25,Hybrid,43,8,High,Depression,Satisfied,4,None,Poor,South America
57,Non-binary,Marketing,Consulting,10,Onsite,44,8,High,Depression,Satisfied,3,None,Poor,South America
25,Female,Data Scientist,IT,10,Onsite,58,0,Low,Burnout,Unsatisfied,4,Weekly,Poor,South America
48,Non-binary,Data Scientist,IT,3,Remote,54,2,High,Anxiety,Neutral,4,None,Good,South America
38,Non-binary,Project Manager,Healthcare,33,Remote,26,15,Low,Burnout,Unsatisfied,4,Weekly,Average,South America
39,Female,Designer,Education,28,Remote,51,12,Medium,None,Satisfied,4,Weekly,Good,South America
27,Prefer not to say,Designer,Manufacturing,30,Remote,31,10,High,Depression,Neutral,1,Weekly,Poor,South America
57,Male,Software Engineer,Education,7,Remote,46,1,Medium,Depression,Unsatisfied,5,None,Poor,South America
30,Female,Designer,Retail,19,Remote,29,7,Low,Depression,Unsatisfied,3,Weekly,Good,South America
51,Non-binary,Marketing,Retail,33,Onsite,24,9,Low,Anxiety,Unsatisfied,4,Weekly,Average,South America
42,Male,Software Engineer,Consulting,31,Remote,51,10,High,Depression,Neutral,3,None,Average,South America
50,Female,HR,Consulting,20,Onsite,42,1,High,Burnout,Satisfied,5,Daily,Poor,South America
59,Male,Sales,Manufacturing,35,Hybrid,43,9,Medium,Depression,Satisfied,1,None,Poor,South America
30,Non-binary,HR,Healthcare,29,Onsite,21,6,Medium,Burnout,Satisfied,3,Weekly,Poor,South America
52,Male,Software Engineer,Education,17,Remote,31,3,Medium,None,Unsatisfied,3,None,Average,South America
26,Non-binary,Designer,Education,29,Hybrid,52,4,Medium,Burnout,Satisfied,3,Daily,Good,South America
28,Prefer not to say,HR,Manufacturing,30,Remote,44,12,Low,Depression,Neutral,3,None,Poor,South America
37,Prefer not to say,Sales,Consulting,19,Remote,55,6,High,None,Satisfied,4,Daily,Good,South America
42,Non-binary,Sales,Education,25,Onsite,46,15,Medium,Burnout,Unsatisfied,2,Weekly,Good,South America
51,Male,HR,Consulting,5,Hybrid,51,11,High,None,Neutral,4,Weekly,Good,South America
47,Prefer not to say,Data Scientist,Retail,4,Remote,45,10,Low,Anxiety,Satisfied,5,Daily,Good,South America
49,Non-binary,Marketing,Consulting,14,Hybrid,52,7,High,Anxiety,Unsatisfied,5,None,Poor,South America
26,Male,Marketing,Healthcare,27,Remote,56,5,High,Burnout,Unsatisfied,4,Weekly,Poor,South America
40,Prefer not to say,Software Engineer,Education,8,Remote,49,0,Low,Depression,Satisfied,1,Weekly,Average,South America
27,Non-binary,Marketing,IT,1,Onsite,57,11,High,Depression,Neutral,2,None,Poor,South America
54,Male,HR,Consulting,9,Remote,36,4,Low,Depression,Unsatisfied,2,Weekly,Average,South America
60,Male,Designer,Consulting,25,Onsite,56,14,Low,Depression,Satisfied,5,Daily,Good,South America
51,Male,Marketing,Retail,33,Onsite,56,8,Medium,Depression,Satisfied,2,Daily,Poor,South America
37,Prefer not to say,Data Scientist,Healthcare,29,Remote,57,4,High,Depression,Neutral,1,Daily,Average,South America
45,Male,Project Manager,Consulting,19,Onsite,22,4,High,Anxiety,Satisfied,2,None,Average,South America
35,Female,Project Manager,Retail,31,Hybrid,57,13,High,None,Unsatisfied,2,Weekly,Good,South America
58,Prefer not to say,Sales,IT,25,Hybrid,26,6,High,Anxiety,Neutral,5,Daily,Poor,South America
59,Male,Software Engineer,Finance,23,Onsite,47,5,Low,Depression,Unsatisfied,1,Daily,Average,South America
58,Non-binary,HR,Consulting,24,Hybrid,33,7,Medium,None,Unsatisfied,1,None,Average,South America
24,Female,Sales,Finance,29,Hybrid,29,8,Medium,Anxiety,Neutral,2,None,Average,South America
32,Prefer not to say,Data Scientist,Retail,4,Onsite,22,5,Medium,Depression,Satisfied,5,Daily,Average,South America
36,Non-binary,Marketing,Finance,16,Hybrid,52,0,Low,Depression,Neutral,2,None,Good,South America
31,Female,HR,IT,12,Hybrid,40,6,High,None,Satisfied,1,None,Poor,South America
41,Male,Sales,Consulting,9,Hybrid,50,12,High,Burnout,Neutral,1,Weekly,Average,South America
48,Non-binary,Data Scientist,Retail,14,Remote,58,14,Medium,None,Satisfied,4,Weekly,Poor,South America
47,Prefer not to say,Sales,Consulting,14,Remote,50,7,Low,Anxiety,Neutral,4,Daily,Good,South America
34,Prefer not to say,HR,Education,3,Hybrid,22,5,Low,None,Unsatisfied,3,Weekly,Good,South America
23,Non-binary,Marketing,Manufacturing,29,Remote,35,1,High,Anxiety,Neutral,2,Daily,Good,South America
48,Female,HR,Healthcare,17,Hybrid,30,9,Medium,Burnout,Satisfied,5,Daily,Good,South America
24,Female,Project Manager,Manufacturing,8,Onsite,33,5,Low,Anxiety,Unsatisfied,2,Daily,Good,South America
29,Non-binary,Sales,Healthcare,33,Remote,27,12,High,Anxiety,Unsatisfied,1,Daily,Good,South America
23,Non-binary,Software Engineer,Education,1,Hybrid,27,7,High,Burnout,Neutral,1,None,Good,South America
36,Male,Sales,Education,2,Remote,54,12,High,Burnout,Unsatisfied,2,Daily,Average,South America
59,Female,Data Scientist,Finance,24,Remote,48,3,Medium,Anxiety,Satisfied,5,Daily,Good,South America
48,Male,Sales,Finance,27,Onsite,55,8,Medium,None,Neutral,4,None,Poor,South America
40,Non-binary,Designer,Education,33,Onsite,57,14,High,Burnout,Unsatisfied,5,None,Average,South America
43,Female,Data Scientist,Manufacturing,16,Remote,24,10,Medium,Depression,Unsatisfied,4,Weekly,Good,South America
53,Female,Sales,Consulting,9,Hybrid,32,7,High,None,Neutral,3,Daily,Good,South America
27,Male,Software Engineer,Manufacturing,11,Onsite,43,14,Medium,None,Satisfied,5,Daily,Poor,South America
22,Non-binary,Sales,Retail,13,Remote,40,11,Medium,Depression,Satisfied,2,Daily,Good,South America
44,Prefer not to say,Marketing,Consulting,14,Hybrid,47,14,High,None,Unsatisfied,1,Weekly,Good,South America
59,Male,Sales,Retail,10,Onsite,44,0,High,Depression,Neutral,2,None,Good,South America
30,Female,Data Scientist,Retail,20,Remote,57,7,High,Depression,Unsatisfied,3,None,Good,South America
32,Prefer not to say,Project Manager,Retail,26,Hybrid,53,14,High,None,Satisfied,5,Weekly,Poor,South America
59,Female,Sales,Consulting,9,Remote,27,8,Low,None,Satisfied,2,Daily,Average,South America
32,Female,Designer,Retail,12,Hybrid,28,12,Medium,Depression,Unsatisfied,3,None,Average,South America
43,Prefer not to say,Software Engineer,Manufacturing,18,Onsite,59,3,Medium,Burnout,Satisfied,2,Daily,Good,South America
30,Female,Project Manager,Finance,10,Onsite,36,2,High,Depression,Satisfied,3,Weekly,Poor,South America
43,Male,Designer,IT,19,Hybrid,52,11,Low,Burnout,Unsatisfied,1,None,Poor,South America
43,Female,Software Engineer,Education,11,Hybrid,31,12,Low,None,Satisfied,5,Daily,Poor,South America
45,Prefer not to say,Project Manager,Education,16,Onsite,42,0,Low,Depression,Satisfied,4,Daily,Good,South America
47,Male,Project Manager,IT,19,Onsite,27,7,Low,Burnout,Neutral,4,Weekly,Average,South America
22,Prefer not to say,HR,Consulting,26,Hybrid,49,14,Medium,Depression,Neutral,3,Weekly,Good,South America
30,Prefer not to say,Sales,Healthcare,16,Remote,50,2,Low,Depression,Neutral,1,None,Poor,South America
24,Male,Software Engineer,Retail,6,Onsite,43,6,High,None,Neutral,4,Weekly,Good,South America
31,Female,HR,IT,24,Remote,57,11,Medium,Depression,Unsatisfied,5,Daily,Average,South America
54,Male,HR,Consulting,31,Hybrid,32,2,Low,Depression,Unsatisfied,4,Weekly,Good,South America
52,Non-binary,Designer,Manufacturing,19,Hybrid,50,8,High,None,Neutral,5,Daily,Poor,South America
34,Prefer not to say,Sales,Finance,27,Hybrid,49,2,High,None,Unsatisfied,2,Daily,Good,South America
33,Female,Data Scientist,Healthcare,6,Remote,24,12,Low,None,Unsatisfied,1,Weekly,Poor,South America
42,Male,Marketing,Retail,22,Onsite,35,2,High,Depression,Neutral,2,Daily,Average,South America
25,Male,Sales,Education,22,Hybrid,39,13,Medium,Burnout,Unsatisfied,4,Weekly,Poor,South America
30,Prefer not to say,Data Scientist,Consulting,29,Onsite,23,4,High,Burnout,Satisfied,1,None,Average,South America
47,Male,Project Manager,IT,6,Onsite,52,10,Medium,Burnout,Neutral,5,Weekly,Average,South America
26,Prefer not to say,Software Engineer,IT,27,Hybrid,37,10,Medium,None,Unsatisfied,4,Weekly,Good,South America
29,Male,Data Scientist,Manufacturing,19,Hybrid,33,5,Medium,Anxiety,Satisfied,2,Weekly,Average,South America
33,Prefer not to say,HR,Manufacturing,21,Onsite,39,11,Medium,Anxiety,Neutral,1,Weekly,Good,South America
25,Male,Data Scientist,Manufacturing,1,Onsite,40,1,Medium,Depression,Neutral,5,Weekly,Poor,South America
58,Female,Sales,Consulting,25,Remote,49,0,Low,Depression,Satisfied,3,Weekly,Average,South America
57,Male,Marketing,Finance,10,Remote,59,2,Low,Depression,Satisfied,4,Weekly,Poor,South America
45,Non-binary,Marketing,Consulting,21,Remote,38,3,Medium,Burnout,Neutral,3,Weekly,Average,South America
44,Prefer not to say,Sales,Retail,19,Hybrid,33,2,Low,Burnout,Neutral,1,Weekly,Poor,South America
42,Female,HR,Education,7,Hybrid,45,4,Medium,Burnout,Unsatisfied,3,None,Poor,South America
54,Female,Designer,Finance,24,Hybrid,28,13,Low,Anxiety,Satisfied,1,Daily,Average,South America
25,Prefer not to say,Sales,IT,30,Onsite,34,8,Low,Burnout,Neutral,4,None,Average,South America
35,Non-binary,Designer,IT,22,Remote,31,10,High,None,Satisfied,3,Weekly,Poor,South America
53,Female,Project Manager,Education,35,Hybrid,23,13,Low,Depression,Satisfied,5,Daily,Average,South America
59,Non-binary,Marketing,Consulting,29,Hybrid,40,9,Low,Depression,Satisfied,5,None,Good,South America
40,Non-binary,Marketing,Retail,13,Onsite,22,14,High,None,Unsatisfied,1,None,Poor,South America
43,Prefer not to say,Project Manager,Finance,1,Hybrid,30,13,Medium,Anxiety,Unsatisfied,5,None,Good,South America
31,Non-binary,Software Engineer,Education,27,Onsite,53,6,High,Burnout,Unsatisfied,1,Weekly,Average,South America
27,Prefer not to say,Data Scientist,Healthcare,27,Hybrid,37,11,High,Anxiety,Unsatisfied,1,None,Poor,South America
22,Prefer not to say,HR,Manufacturing,30,Remote,20,15,Low,Depression,Satisfied,5,None,Good,South America
27,Prefer not to say,Designer,Healthcare,17,Remote,42,0,Low,None,Unsatisfied,2,Daily,Good,South America
27,Male,HR,Retail,4,Onsite,42,7,Low,Anxiety,Unsatisfied,1,Weekly,Average,South America
58,Prefer not to say,Project Manager,Healthcare,31,Onsite,40,1,Medium,Burnout,Unsatisfied,2,Weekly,Average,South America
57,Male,Marketing,Finance,13,Remote,22,8,High,None,Neutral,1,Weekly,Average,South America
46,Female,Marketing,IT,32,Onsite,36,7,High,Anxiety,Satisfied,3,Daily,Good,South America
28,Prefer not to say,Project Manager,Education,30,Hybrid,52,10,High,Anxiety,Neutral,1,Weekly,Good,South America
25,Female,Sales,Finance,35,Onsite,53,14,Medium,Depression,Satisfied,4,None,Good,South America
33,Non-binary,Designer,Education,30,Hybrid,46,8,Low,Depression,Neutral,4,Weekly,Average,South America
47,Male,Data Scientist,Healthcare,28,Hybrid,42,8,Medium,Depression,Unsatisfied,5,None,Poor,South America
24,Female,Designer,IT,31,Remote,59,1,High,Burnout,Satisfied,1,None,Poor,South America
57,Female,Sales,Healthcare,17,Hybrid,40,11,Low,Burnout,Unsatisfied,3,None,Average,South America
60,Prefer not to say,Sales,Finance,2,Onsite,34,3,High,Depression,Satisfied,2,Weekly,Average,South America
27,Female,Data Scientist,Healthcare,35,Hybrid,23,15,Medium,None,Unsatisfied,5,None,Average,South America
33,Non-binary,Designer,IT,28,Onsite,45,14,Low,Burnout,Unsatisfied,1,Daily,Poor,South America
53,Non-binary,HR,Healthcare,19,Onsite,38,9,Medium,Depression,Unsatisfied,3,Weekly,Good,South America
54,Female,Project Manager,Consulting,27,Remote,38,12,Low,Burnout,Neutral,5,None,Good,South America
31,Prefer not to say,Designer,Consulting,24,Onsite,49,9,Medium,None,Unsatisfied,3,None,Average,South America
50,Male,Sales,Manufacturing,16,Remote,26,0,Medium,Burnout,Unsatisfied,4,Daily,Average,South America
29,Non-binary,Sales,Manufacturing,1,Onsite,32,9,High,Depression,Satisfied,2,None,Poor,South America
26,Female,Data Scientist,Consulting,7,Onsite,33,4,Medium,Burnout,Neutral,5,Daily,Poor,South America
52,Female,HR,Healthcare,33,Onsite,55,2,Low,None,Neutral,4,Daily,Good,South America
39,Male,Software Engineer,Finance,13,Onsite,48,13,Low,Depression,Unsatisfied,3,Daily,Poor,South America
25,Non-binary,HR,IT,3,Onsite,28,2,Medium,Depression,Satisfied,5,Weekly,Good,South America
47,Female,Project Manager,Finance,30,Hybrid,57,10,Low,Depression,Unsatisfied,1,None,Poor,South America
52,Female,Designer,Retail,17,Hybrid,37,10,High,Burnout,Unsatisfied,1,Weekly,Average,South America
55,Male,Marketing,Retail,30,Remote,56,9,Medium,Anxiety,Neutral,3,None,Poor,South America
33,Prefer not to say,Marketing,Finance,29,Remote,25,15,High,Depression,Satisfied,4,None,Average,South America
28,Male,Project Manager,Education,16,Remote,36,3,High,None,Satisfied,1,Daily,Good,South America
56,Male,HR,IT,11,Hybrid,54,15,Low,None,Unsatisfied,4,Weekly,Poor,South America
31,Male,Designer,Finance,6,Remote,36,9,Low,None,Unsatisfied,1,None,Average,South America
42,Female,Data Scientist,Consulting,17,Onsite,60,2,Medium,Burnout,Satisfied,2,None,Poor,South America
27,Male,Project Manager,Healthcare,5,Onsite,48,1,Medium,None,Unsatisfied,3,Daily,Good,South America
46,Male,Designer,IT,24,Onsite,30,0,Medium,Anxiety,Satisfied,2,None,Average,South America
31,Male,Designer,Healthcare,15,Onsite,28,11,High,Depression,Satisfied,4,Weekly,Poor,South America
31,Female,Project Manager,Finance,15,Onsite,35,0,Medium,Anxiety,Neutral,2,Weekly,Poor,South America
50,Non-binary,HR,Retail,28,Remote,22,4,Low,Burnout,Neutral,5,Weekly,Poor,South America
35,Female,Software Engineer,Healthcare,12,Onsite,41,13,Medium,None,Unsatisfied,3,Daily,Poor,South America
56,Prefer not to say,Marketing,Finance,21,Remote,24,13,Medium,None,Satisfied,2,None,Good,South America
59,Male,Data Scientist,Education,6,Hybrid,30,3,Low,Burnout,Satisfied,3,Weekly,Poor,South America
27,Prefer not to say,Marketing,IT,4,Remote,26,1,Medium,Depression,Satisfied,3,Daily,Average,South America
35,Prefer not to say,HR,IT,17,Remote,21,1,High,Burnout,Neutral,4,Weekly,Poor,South America
60,Prefer not to say,Project Manager,IT,10,Remote,56,2,Low,Depression,Unsatisfied,5,None,Poor,South America
54,Male,Data Scientist,Healthcare,22,Hybrid,38,6,Low,None,Unsatisfied,3,Weekly,Poor,South America
29,Male,Designer,Consulting,23,Remote,43,9,Low,Anxiety,Satisfied,5,Weekly,Good,South America
34,Male,Designer,Consulting,7,Hybrid,20,12,High,Depression,Unsatisfied,5,None,Poor,South America
29,Male,Project Manager,Healthcare,6,Remote,20,11,Medium,Anxiety,Satisfied,3,None,Average,South America
36,Non-binary,Marketing,Consulting,9,Hybrid,60,15,Low,None,Unsatisfied,1,Daily,Poor,South America
31,Prefer not to say,HR,IT,27,Remote,38,10,High,None,Satisfied,1,Weekly,Good,South America
24,Female,Sales,IT,23,Onsite,58,10,Medium,Anxiety,Satisfied,2,Weekly,Poor,South America
53,Prefer not to say,Designer,Education,35,Remote,27,13,High,Burnout,Unsatisfied,2,Daily,Average,South America
58,Female,Marketing,Retail,5,Onsite,41,7,High,Burnout,Unsatisfied,5,Daily,Good,South America
35,Male,Software Engineer,Manufacturing,20,Remote,60,14,High,Anxiety,Neutral,2,Weekly,Good,South America
44,Prefer not to say,Software Engineer,Retail,18,Hybrid,44,3,Medium,Anxiety,Unsatisfied,4,None,Good,South America
31,Male,Designer,Healthcare,22,Hybrid,48,3,Medium,None,Unsatisfied,5,Daily,Poor,South America
55,Male,Project Manager,Healthcare,28,Onsite,50,13,Medium,Depression,Satisfied,3,Daily,Good,South America
54,Male,Software Engineer,Education,5,Remote,46,11,High,Depression,Satisfied,5,Weekly,Poor,South America
47,Female,Project Manager,Healthcare,13,Hybrid,46,15,High,Depression,Neutral,3,Weekly,Average,South America
52,Male,Designer,Education,16,Remote,59,8,Medium,Anxiety,Satisfied,3,None,Good,South America
60,Prefer not to say,HR,Consulting,24,Onsite,31,15,Medium,Anxiety,Satisfied,2,None,Average,South America
40,Prefer not to say,Sales,Finance,31,Onsite,46,7,Medium,Anxiety,Satisfied,1,Daily,Average,South America
56,Non-binary,Sales,Finance,31,Remote,38,15,High,None,Satisfied,2,Daily,Good,South America
51,Male,Marketing,Education,22,Hybrid,27,4,High,Depression,Satisfied,2,None,Good,South America
48,Female,Designer,Consulting,18,Onsite,42,6,Low,Depression,Neutral,4,Daily,Good,South America
37,Prefer not to say,HR,Manufacturing,16,Onsite,38,11,Medium,Burnout,Satisfied,2,Daily,Average,South America
