Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
36,Female,Sales,Consulting,31,Remote,43,7,High,Anxiety,Neutral,3,Weekly,Poor,Oceania
42,Non-binary,Marketing,Finance,7,Remote,34,8,Low,Depression,Satisfied,5,Daily,Poor,Oceania
27,Male,Project Manager,Education,20,Onsite,46,6,Medium,None,Neutral,3,Weekly,Poor,Oceania
45,Prefer not to say,HR,Manufacturing,16,Remote,22,1,Medium,Anxiety,Satisfied,4,Daily,Poor,Oceania
57,Male,Marketing,Consulting,20,Onsite,46,7,Medium,None,Unsatisfied,1,None,Poor,Oceania
40,Non-binary,Data Scientist,Retail,21,Remote,26,2,Low,None,Neutral,3,None,Good,Oceania
55,Male,Project Manager,Finance,11,Hybrid,38,14,Medium,Anxiety,Unsatisfied,4,None,Poor,Oceania
32,Male,Software Engineer,IT,6,Hybrid,25,9,Medium,None,Satisfied,2,None,Good,Oceania
54,Non-binary,Marketing,Manufacturing,8,Hybrid,29,14,High,None,Neutral,3,Daily,Good,Oceania
44,Male,Data Scientist,Retail,35,Onsite,39,12,High,Depression,Unsatisfied,1,Weekly,Poor,Oceania
60,Prefer not to say,HR,Retail,4,Remote,47,6,High,None,Satisfied,3,Daily,Good,Oceania
34,Male,HR,Education,12,Remote,32,15,High,Depression,Satisfied,4,Weekly,Average,Oceania
40,Female,Software Engineer,Manufacturing,27,Onsite,24,7,Low,Anxiety,Neutral,2,Daily,Poor,Oceania
28,Female,Designer,Consulting,35,Remote,20,8,Low,Depression,Satisfied,2,Daily,Poor,Oceania
27,Prefer not to say,Software Engineer,Finance,17,Remote,39,1,Low,Burnout,Unsatisfied,2,Daily,Poor,Oceania
43,Prefer not to say,Project Manager,Consulting,14,Onsite,50,4,Medium,Burnout,Neutral,4,None,Average,Oceania
59,Female,Software Engineer,Finance,22,Onsite,39,11,Low,Depression,Neutral,4,None,Good,Oceania
26,Female,Project Manager,Consulting,2,Onsite,54,12,High,Depression,Neutral,3,None,Poor,Oceania
39,Prefer not to say,Project Manager,Finance,22,Remote,24,12,Low,Anxiety,Satisfied,2,Daily,Poor,Oceania
24,Female,Sales,Retail,6,Hybrid,30,11,High,Depression,Satisfied,5,Daily,Average,Oceania
28,Male,Project Manager,Retail,19,Remote,40,9,Medium,Burnout,Unsatisfied,1,Weekly,Average,Oceania
47,Female,Software Engineer,Education,26,Remote,59,15,Medium,None,Satisfied,3,Daily,Poor,Oceania
25,Female,Data Scientist,Finance,13,Hybrid,26,8,Medium,Depression,Unsatisfied,4,Daily,Poor,Oceania
23,Non-binary,HR,Education,33,Remote,37,6,Low,Burnout,Satisfied,4,None,Poor,Oceania
50,Prefer not to say,Sales,Manufacturing,32,Hybrid,54,8,Low,Anxiety,Neutral,5,Daily,Good,Oceania
34,Non-binary,Designer,Consulting,33,Onsite,57,6,High,Depression,Neutral,1,Daily,Average,Oceania
51,Female,Data Scientist,Retail,24,Hybrid,50,5,Low,Depression,Neutral,3,Weekly,Poor,Oceania
31,Non-binary,Designer,Finance,27,Onsite,42,4,Medium,Depression,Neutral,5,Daily,Good,Oceania
40,Prefer not to say,HR,Manufacturing,23,Hybrid,30,0,High,Depression,Unsatisfied,3,None,Poor,Oceania
57,Male,Designer,Education,14,Onsite,27,4,High,None,Neutral,4,None,Average,Oceania
40,Male,Project Manager,IT,16,Hybrid,59,9,Medium,Anxiety,Unsatisfied,3,Daily,Good,Oceania
33,Female,Sales,Finance,29,Remote,45,4,Medium,None,Neutral,3,None,Poor,Oceania
37,Female,Sales,Education,10,Hybrid,35,12,Low,None,Satisfied,1,None,Average,Oceania
32,Male,HR,Finance,30,Hybrid,50,2,High,Depression,Satisfied,5,Weekly,Good,Oceania
55,Male,Software Engineer,Consulting,3,Remote,51,2,Low,Depression,Satisfied,4,None,Good,Oceania
58,Male,Software Engineer,Finance,8,Remote,47,13,Low,Burnout,Neutral,3,Weekly,Poor,Oceania
47,Female,HR,IT,16,Onsite,40,3,Low,Anxiety,Neutral,3,Weekly,Average,Oceania
47,Male,Designer,Healthcare,10,Hybrid,41,14,Low,Depression,Satisfied,3,Weekly,Average,Oceania
57,Male,HR,IT,1,Onsite,27,6,Medium,Burnout,Satisfied,5,Daily,Good,Oceania
44,Non-binary,Data Scientist,Consulting,24,Hybrid,52,2,Low,Depression,Satisfied,4,Weekly,Average,Oceania
45,Male,Project Manager,Education,11,Onsite,26,12,Medium,Burnout,Unsatisfied,2,Weekly,Good,Oceania
52,Non-binary,Software Engineer,Healthcare,7,Hybrid,29,4,Low,Burnout,Satisfied,4,Weekly,Good,Oceania
35,Female,Software Engineer,IT,10,Hybrid,44,0,Medium,None,Neutral,1,Daily,Poor,Oceania
31,Prefer not to say,Sales,Retail,10,Remote,33,4,High,Depression,Satisfied,1,Weekly,Poor,Oceania
41,Non-binary,Project Manager,Healthcare,13,Remote,38,1,Low,Burnout,Neutral,5,Weekly,Average,Oceania
27,Female,Marketing,IT,1,Hybrid,52,7,High,Anxiety,Satisfied,2,Weekly,Poor,Oceania
31,Non-binary,Marketing,Healthcare,18,Remote,54,0,Medium,Depression,Unsatisfied,2,None,Good,Oceania
53,Prefer not to say,HR,IT,23,Onsite,42,6,High,None,Neutral,4,Weekly,Good,Oceania
24,Female,Marketing,Consulting,4,Remote,44,15,Medium,Anxiety,Unsatisfied,5,Weekly,Good,Oceania
57,Non-binary,Sales,Education,3,Hybrid,22,7,High,Anxiety,Satisfied,1,None,Good,Oceania
39,Non-binary,HR,Finance,4,Remote,43,7,High,Depression,Satisfied,3,Daily,Good,Oceania
44,Non-binary,Marketing,IT,35,Onsite,59,5,Low,Anxiety,Neutral,3,Daily,Poor,Oceania
32,Male,Marketing,Retail,22,Hybrid,26,0,Medium,None,Satisfied,4,Weekly,Average,Oceania
44,Male,Project Manager,Education,30,Onsite,35,10,High,Depression,Satisfied,4,Daily,Poor,Oceania
23,Male,HR,Consulting,30,Remote,28,11,Low,Burnout,Unsatisfied,5,None,Average,Oceania
38,Non-binary,Software Engineer,Education,7,Onsite,38,13,Low,Anxiety,Neutral,3,Daily,Good,Oceania
38,Male,Sales,Healthcare,18,Onsite,47,4,Medium,Anxiety,Satisfied,2,None,Poor,Oceania
49,Female,Project Manager,Education,30,Hybrid,41,0,Medium,Anxiety,Neutral,5,None,Average,Oceania
32,Non-binary,Sales,IT,28,Hybrid,39,9,Medium,Anxiety,Satisfied,4,None,Poor,Oceania
29,Non-binary,Designer,Consulting,30,Hybrid,30,3,Low,Anxiety,Neutral,2,Daily,Good,Oceania
44,Prefer not to say,HR,Consulting,9,Hybrid,21,3,Low,None,Unsatisfied,5,Daily,Good,Oceania
27,Male,Sales,Consulting,1,Hybrid,22,3,Low,Depression,Satisfied,5,Weekly,Average,Oceania
26,Prefer not to say,Marketing,Consulting,20,Remote,52,2,High,Burnout,Neutral,5,Daily,Average,Oceania
28,Non-binary,HR,Consulting,18,Hybrid,51,12,Low,Depression,Satisfied,2,Weekly,Average,Oceania
39,Male,HR,Consulting,1,Onsite,57,5,Medium,Anxiety,Satisfied,2,None,Average,Oceania
32,Male,Marketing,Healthcare,21,Onsite,45,5,Low,Anxiety,Neutral,1,Weekly,Good,Oceania
35,Male,Designer,Education,25,Remote,42,2,Medium,Depression,Satisfied,4,None,Good,Oceania
60,Female,Marketing,Healthcare,10,Remote,29,12,High,None,Unsatisfied,3,None,Poor,Oceania
39,Non-binary,HR,IT,3,Onsite,46,8,Medium,Anxiety,Satisfied,2,None,Average,Oceania
24,Male,Sales,IT,23,Hybrid,47,15,High,Depression,Neutral,2,Weekly,Poor,Oceania
49,Prefer not to say,Software Engineer,Manufacturing,14,Hybrid,60,8,Medium,Depression,Neutral,2,None,Average,Oceania
31,Non-binary,Project Manager,Healthcare,28,Hybrid,22,6,High,Depression,Satisfied,3,Daily,Average,Oceania
24,Male,Data Scientist,Healthcare,18,Hybrid,43,11,Low,Depression,Neutral,3,Daily,Good,Oceania
53,Prefer not to say,Sales,Manufacturing,16,Hybrid,49,5,High,Anxiety,Satisfied,1,Daily,Average,Oceania
39,Female,Marketing,Healthcare,15,Remote,20,9,Medium,Depression,Neutral,3,None,Good,Oceania
55,Non-binary,Software Engineer,Consulting,13,Remote,38,8,Low,Anxiety,Satisfied,4,Daily,Good,Oceania
42,Prefer not to say,Designer,Consulting,32,Hybrid,55,6,High,Anxiety,Unsatisfied,2,Daily,Average,Oceania
51,Male,HR,Healthcare,15,Remote,39,4,Low,Depression,Unsatisfied,3,Weekly,Poor,Oceania
59,Female,Marketing,IT,13,Remote,23,15,Medium,None,Satisfied,4,Daily,Average,Oceania
32,Non-binary,Sales,Manufacturing,25,Hybrid,48,15,High,None,Neutral,1,Weekly,Poor,Oceania
58,Male,HR,Retail,3,Hybrid,57,10,High,None,Satisfied,4,Weekly,Poor,Oceania
31,Female,Software Engineer,Education,34,Onsite,31,8,Low,Burnout,Satisfied,1,Weekly,Good,Oceania
46,Non-binary,Data Scientist,Consulting,1,Onsite,48,11,Low,Depression,Satisfied,3,None,Average,Oceania
45,Female,Sales,Education,34,Hybrid,57,15,Low,Anxiety,Satisfied,2,Weekly,Average,Oceania
60,Prefer not to say,Data Scientist,Education,19,Hybrid,57,3,High,None,Unsatisfied,4,None,Good,Oceania
22,Non-binary,Designer,IT,24,Onsite,25,12,High,Burnout,Unsatisfied,3,None,Poor,Oceania
50,Non-binary,Data Scientist,Education,26,Hybrid,50,5,High,Burnout,Unsatisfied,4,None,Good,Oceania
45,Female,Data Scientist,IT,32,Remote,25,5,Medium,Anxiety,Satisfied,5,Daily,Poor,Oceania
59,Female,Project Manager,Consulting,23,Remote,34,14,High,Depression,Unsatisfied,4,Daily,Poor,Oceania
28,Non-binary,Data Scientist,Finance,13,Hybrid,25,5,Medium,None,Unsatisfied,3,Daily,Average,Oceania
39,Female,HR,Retail,20,Hybrid,58,12,Low,Anxiety,Satisfied,5,Weekly,Poor,Oceania
46,Female,Software Engineer,Consulting,23,Remote,22,9,High,Anxiety,Satisfied,5,None,Good,Oceania
22,Female,Software Engineer,Education,6,Remote,53,5,Low,Anxiety,Unsatisfied,5,None,Good,Oceania
54,Prefer not to say,Project Manager,Finance,25,Onsite,37,7,Low,None,Neutral,1,Weekly,Good,Oceania
56,Female,Project Manager,Retail,29,Onsite,28,6,High,Anxiety,Neutral,3,Weekly,Poor,Oceania
52,Male,Designer,Education,13,Remote,42,13,Medium,None,Neutral,2,Daily,Poor,Oceania
42,Prefer not to say,Designer,Healthcare,12,Hybrid,25,14,Low,Anxiety,Neutral,4,None,Good,Oceania
31,Non-binary,Marketing,Education,3,Remote,54,7,Medium,Anxiety,Neutral,5,None,Average,Oceania
23,Female,Software Engineer,Retail,9,Remote,44,14,Medium,Anxiety,Satisfied,1,Weekly,Good,Oceania
48,Female,Data Scientist,Manufacturing,21,Onsite,38,11,High,None,Neutral,5,None,Good,Oceania
57,Prefer not to say,HR,Consulting,12,Remote,24,2,Medium,None,Neutral,2,Weekly,Poor,Oceania
55,Female,Software Engineer,Manufacturing,10,Remote,22,11,High,Burnout,Satisfied,3,Weekly,Good,Oceania
45,Female,Data Scientist,Manufacturing,8,Hybrid,41,12,Low,None,Satisfied,3,Weekly,Poor,Oceania
39,Prefer not to say,Data Scientist,Manufacturing,3,Hybrid,24,14,Medium,Depression,Satisfied,1,None,Average,Oceania
60,Prefer not to say,Designer,Healthcare,31,Remote,56,2,Medium,Anxiety,Neutral,5,Daily,Average,Oceania
33,Prefer not to say,Data Scientist,Finance,6,Onsite,38,4,Medium,Anxiety,Unsatisfied,5,Weekly,Good,Oceania
23,Non-binary,HR,Consulting,4,Remote,59,12,High,Burnout,Neutral,3,Weekly,Poor,Oceania
56,Prefer not to say,Designer,Finance,23,Hybrid,22,6,Low,None,Satisfied,3,Daily,Poor,Oceania
24,Female,Designer,Healthcare,5,Onsite,50,7,High,None,Unsatisfied,2,Weekly,Average,Oceania
33,Male,Software Engineer,Retail,3,Hybrid,26,5,Medium,Depression,Neutral,4,None,Good,Oceania
30,Female,Software Engineer,Healthcare,15,Hybrid,29,2,Low,Anxiety,Neutral,4,Weekly,Poor,Oceania
58,Male,Software Engineer,Consulting,15,Hybrid,54,1,High,None,Unsatisfied,1,Daily,Poor,Oceania
49,Prefer not to say,Marketing,Finance,6,Hybrid,31,13,Medium,Burnout,Satisfied,3,None,Good,Oceania
30,Non-binary,Sales,Consulting,5,Remote,48,9,Low,Anxiety,Neutral,3,Weekly,Poor,Oceania
41,Non-binary,Marketing,Consulting,8,Onsite,35,2,High,None,Unsatisfied,3,None,Good,Oceania
28,Prefer not to say,HR,IT,24,Remote,37,4,Medium,None,Satisfied,1,Weekly,Average,Oceania
29,Prefer not to say,Data Scientist,Retail,27,Onsite,44,14,Medium,Burnout,Unsatisfied,1,Weekly,Poor,Oceania
30,Non-binary,Data Scientist,Healthcare,10,Onsite,27,6,High,Burnout,Unsatisfied,4,Weekly,Average,Oceania
56,Female,Software Engineer,Education,28,Remote,59,15,Medium,None,Satisfied,4,None,Poor,Oceania
35,Prefer not to say,Project Manager,Education,4,Onsite,48,1,Medium,Burnout,Satisfied,2,Weekly,Good,Oceania
58,Female,HR,Finance,3,Onsite,41,7,Medium,None,Unsatisfied,2,Weekly,Poor,Oceania
27,Non-binary,Project Manager,Healthcare,34,Onsite,38,11,Medium,Anxiety,Unsatisfied,1,Daily,Average,Oceania
40,Prefer not to say,Sales,Education,16,Remote,21,11,Low,None,Neutral,1,Weekly,Poor,Oceania
42,Male,Designer,Finance,26,Hybrid,39,3,Low,Depression,Unsatisfied,1,None,Average,Oceania
29,Male,Marketing,Consulting,7,Remote,47,9,Low,Anxiety,Satisfied,4,Weekly,Poor,Oceania
31,Male,Software Engineer,Consulting,24,Onsite,22,11,Medium,Anxiety,Neutral,4,None,Poor,Oceania
33,Male,Designer,IT,7,Remote,40,9,Low,None,Neutral,1,None,Average,Oceania
38,Male,Marketing,Finance,11,Remote,25,7,Low,Depression,Satisfied,5,None,Poor,Oceania
57,Non-binary,Project Manager,Finance,28,Hybrid,47,2,Medium,Anxiety,Unsatisfied,2,None,Good,Oceania
26,Prefer not to say,Data Scientist,Finance,10,Onsite,24,3,Medium,Depression,Unsatisfied,4,Weekly,Good,Oceania
36,Female,Marketing,Healthcare,21,Hybrid,34,3,Medium,Depression,Unsatisfied,2,Daily,Average,Oceania
33,Non-binary,Marketing,Finance,25,Hybrid,37,9,Low,Anxiety,Unsatisfied,4,None,Good,Oceania
26,Male,Sales,Consulting,17,Remote,46,8,Medium,Burnout,Satisfied,4,Weekly,Good,Oceania
43,Male,Designer,Education,13,Remote,29,13,High,Depression,Unsatisfied,5,Weekly,Poor,Oceania
50,Non-binary,Designer,Finance,16,Remote,21,13,High,Depression,Neutral,4,Weekly,Average,Oceania
51,Prefer not to say,Software Engineer,Consulting,13,Onsite,50,14,Medium,Burnout,Unsatisfied,5,Weekly,Average,Oceania
42,Female,Project Manager,Consulting,1,Onsite,33,10,High,Depression,Satisfied,4,Weekly,Average,Oceania
24,Non-binary,Sales,Consulting,9,Remote,28,15,Medium,None,Unsatisfied,4,Weekly,Poor,Oceania
32,Female,Designer,Manufacturing,13,Onsite,27,2,Low,None,Unsatisfied,3,Weekly,Poor,Oceania
30,Female,Project Manager,Healthcare,24,Hybrid,24,0,Low,Depression,Neutral,2,Weekly,Average,Oceania
39,Non-binary,Sales,IT,26,Remote,52,5,Medium,Burnout,Unsatisfied,4,Daily,Good,Oceania
31,Prefer not to say,Marketing,Finance,35,Remote,43,12,Low,Anxiety,Unsatisfied,1,Daily,Good,Oceania
49,Prefer not to say,Sales,Healthcare,26,Hybrid,45,12,High,Burnout,Unsatisfied,5,Daily,Average,Oceania
28,Non-binary,Sales,Finance,23,Onsite,34,5,High,Depression,Satisfied,4,Daily,Average,Oceania
25,Prefer not to say,Marketing,Education,23,Hybrid,47,12,High,Anxiety,Unsatisfied,1,Daily,Average,Oceania
36,Non-binary,Software Engineer,Finance,9,Remote,32,10,Medium,Burnout,Neutral,1,Weekly,Poor,Oceania
28,Prefer not to say,HR,Consulting,26,Remote,42,2,Medium,None,Satisfied,2,None,Good,Oceania
51,Prefer not to say,Project Manager,IT,7,Onsite,31,15,High,Depression,Satisfied,2,Daily,Average,Oceania
48,Prefer not to say,Sales,Retail,6,Remote,27,6,Medium,None,Unsatisfied,3,None,Poor,Oceania
46,Male,Designer,Healthcare,9,Onsite,22,8,Low,Depression,Unsatisfied,1,None,Average,Oceania
23,Male,HR,Finance,9,Remote,20,4,Medium,None,Unsatisfied,2,Daily,Poor,Oceania
48,Non-binary,Marketing,Manufacturing,11,Remote,52,14,Low,Anxiety,Unsatisfied,1,None,Poor,Oceania
57,Female,HR,Retail,6,Remote,28,10,High,Anxiety,Satisfied,1,Daily,Good,Oceania
43,Non-binary,Designer,Manufacturing,26,Remote,51,15,High,Depression,Neutral,4,Weekly,Good,Oceania
52,Female,Marketing,Education,35,Hybrid,57,0,Low,None,Satisfied,1,Weekly,Average,Oceania
42,Prefer not to say,Data Scientist,Manufacturing,30,Onsite,33,1,High,Burnout,Unsatisfied,4,Daily,Poor,Oceania
36,Prefer not to say,Designer,Consulting,10,Hybrid,49,11,Medium,Depression,Unsatisfied,5,Daily,Average,Oceania
32,Female,HR,IT,22,Remote,48,6,High,Anxiety,Unsatisfied,3,Weekly,Average,Oceania
58,Prefer not to say,Project Manager,Manufacturing,34,Remote,25,3,Medium,Anxiety,Unsatisfied,1,Weekly,Poor,Oceania
56,Non-binary,Project Manager,Finance,2,Remote,20,7,High,None,Unsatisfied,1,None,Average,Oceania
37,Non-binary,Software Engineer,Retail,10,Remote,35,0,Medium,Depression,Unsatisfied,1,Weekly,Average,Oceania
45,Female,Marketing,IT,27,Remote,33,11,Low,Depression,Satisfied,3,Daily,Good,Oceania
24,Non-binary,Data Scientist,Education,5,Remote,42,2,High,Burnout,Satisfied,5,None,Poor,Oceania
40,Non-binary,HR,Manufacturing,7,Remote,48,0,High,Burnout,Unsatisfied,2,Daily,Good,Oceania
60,Male,Marketing,Manufacturing,26,Remote,56,13,Medium,Burnout,Neutral,5,Daily,Good,Oceania
58,Female,Data Scientist,Manufacturing,26,Remote,36,8,Low,Anxiety,Satisfied,5,None,Poor,Oceania
50,Non-binary,Project Manager,Finance,17,Hybrid,42,4,High,Burnout,Neutral,3,Weekly,Poor,Oceania
22,Prefer not to say,Marketing,Healthcare,20,Hybrid,25,10,Medium,Depression,Satisfied,1,Daily,Average,Oceania
56,Non-binary,Marketing,IT,34,Onsite,24,8,Low,None,Satisfied,2,Weekly,Average,Oceania
48,Female,Data Scientist,Healthcare,26,Onsite,50,0,Medium,Anxiety,Satisfied,5,Weekly,Good,Oceania
23,Female,HR,Consulting,11,Remote,49,13,Medium,Burnout,Satisfied,2,None,Good,Oceania
49,Prefer not to say,Project Manager,Finance,5,Remote,51,7,Medium,Burnout,Unsatisfied,4,None,Average,Oceania
50,Non-binary,Marketing,Healthcare,17,Hybrid,54,0,Low,Burnout,Neutral,5,Weekly,Average,Oceania
48,Prefer not to say,Software Engineer,Healthcare,7,Remote,36,9,Low,Depression,Satisfied,1,None,Poor,Oceania
55,Prefer not to say,Software Engineer,Education,15,Onsite,41,15,Low,Anxiety,Unsatisfied,5,Weekly,Good,Oceania
56,Female,Data Scientist,Healthcare,18,Remote,21,13,Medium,Depression,Neutral,3,Daily,Good,Oceania
56,Prefer not to say,Marketing,Finance,21,Hybrid,48,8,Low,Depression,Satisfied,3,Weekly,Good,Oceania
57,Male,Project Manager,Retail,25,Hybrid,44,0,Medium,Depression,Neutral,5,Weekly,Average,Oceania
37,Male,Designer,Education,26,Remote,23,7,High,Depression,Satisfied,3,Weekly,Poor,Oceania
40,Prefer not to say,Sales,IT,25,Onsite,34,3,Medium,Anxiety,Unsatisfied,2,Daily,Average,Oceania
49,Female,Project Manager,IT,27,Onsite,35,15,Medium,Anxiety,Unsatisfied,4,Daily,Good,Oceania
56,Male,Data Scientist,Retail,20,Remote,53,3,Low,Depression,Satisfied,3,Daily,Poor,Oceania
30,Non-binary,Data Scientist,Healthcare,25,Remote,20,15,Low,Depression,Satisfied,3,None,Poor,Oceania
32,Female,Project Manager,Retail,11,Hybrid,29,8,Medium,Depression,Satisfied,3,Weekly,Good,Oceania
60,Prefer not to say,Sales,Education,28,Onsite,22,12,Low,Depression,Unsatisfied,1,Weekly,Good,Oceania
34,Non-binary,Designer,Retail,17,Remote,20,12,High,Anxiety,Satisfied,1,Weekly,Poor,Oceania
39,Male,Sales,Manufacturing,3,Onsite,42,7,High,Anxiety,Satisfied,2,Weekly,Poor,Oceania
27,Non-binary,HR,Consulting,28,Remote,45,15,Low,Anxiety,Neutral,5,Daily,Good,Oceania
37,Prefer not to say,Software Engineer,Finance,18,Remote,47,14,High,None,Unsatisfied,4,Daily,Poor,Oceania
27,Female,Sales,Finance,32,Onsite,34,15,Medium,Depression,Neutral,1,None,Average,Oceania
47,Male,Data Scientist,Consulting,22,Onsite,27,14,Low,None,Neutral,4,None,Good,Oceania
47,Prefer not to say,HR,Retail,26,Remote,33,13,Medium,Anxiety,Satisfied,2,None,Poor,Oceania
57,Male,Project Manager,IT,21,Remote,29,0,Low,Anxiety,Neutral,3,Daily,Average,Oceania
47,Prefer not to say,HR,Consulting,5,Remote,20,14,Low,Burnout,Satisfied,5,None,Poor,Oceania
50,Female,HR,Retail,17,Remote,45,12,High,Anxiety,Unsatisfied,5,Weekly,Good,Oceania
44,Female,Marketing,IT,10,Hybrid,40,12,Low,None,Unsatisfied,1,Weekly,Poor,Oceania
46,Female,Sales,Healthcare,12,Remote,30,4,Low,Anxiety,Unsatisfied,1,Daily,Poor,Oceania
27,Male,Data Scientist,Retail,11,Onsite,47,6,Medium,Burnout,Satisfied,3,Daily,Average,Oceania
35,Female,Project Manager,Consulting,23,Remote,20,14,Low,Depression,Satisfied,4,Daily,Average,Oceania
46,Male,Data Scientist,Education,11,Hybrid,41,13,Low,Anxiety,Neutral,4,Daily,Poor,Oceania
47,Non-binary,Sales,Finance,3,Hybrid,30,15,Low,Depression,Satisfied,4,Daily,Poor,Oceania
23,Male,Project Manager,Consulting,15,Remote,34,15,Medium,None,Neutral,5,None,Good,Oceania
45,Non-binary,Designer,Retail,18,Remote,25,14,High,Anxiety,Unsatisfied,2,Daily,Average,Oceania
25,Male,HR,Retail,22,Onsite,60,2,Medium,Depression,Satisfied,5,Daily,Good,Oceania
59,Female,Project Manager,Finance,27,Remote,38,7,Low,Burnout,Neutral,4,None,Poor,Oceania
25,Non-binary,Marketing,Education,29,Onsite,44,1,Medium,None,Neutral,5,Weekly,Poor,Oceania
34,Male,Designer,Manufacturing,29,Onsite,57,13,High,Anxiety,Unsatisfied,5,None,Poor,Oceania
50,Female,Software Engineer,Healthcare,16,Hybrid,38,11,Medium,Burnout,Unsatisfied,2,Weekly,Poor,Oceania
56,Non-binary,Software Engineer,IT,1,Hybrid,37,10,Medium,Anxiety,Satisfied,2,Daily,Average,Oceania
42,Prefer not to say,Sales,IT,16,Remote,53,12,Low,None,Neutral,2,None,Poor,Oceania
35,Female,Software Engineer,Retail,16,Onsite,45,12,Medium,None,Unsatisfied,2,None,Good,Oceania
36,Prefer not to say,HR,IT,27,Remote,32,10,Medium,None,Unsatisfied,3,Weekly,Good,Oceania
31,Female,Sales,Manufacturing,15,Onsite,25,7,High,None,Unsatisfied,3,Weekly,Poor,Oceania
53,Non-binary,Software Engineer,Manufacturing,6,Hybrid,39,10,Low,Depression,Unsatisfied,3,None,Good,Oceania
47,Prefer not to say,Data Scientist,Education,15,Onsite,28,0,High,Anxiety,Satisfied,1,Daily,Poor,Oceania
34,Prefer not to say,Project Manager,IT,10,Hybrid,30,13,Low,Burnout,Satisfied,4,Weekly,Good,Oceania
41,Prefer not to say,Project Manager,Manufacturing,3,Hybrid,56,5,Medium,None,Unsatisfied,2,None,Good,Oceania
57,Prefer not to say,Sales,Retail,17,Hybrid,57,13,Low,Burnout,Neutral,5,Daily,Good,Oceania
30,Male,Data Scientist,Consulting,21,Remote,38,15,High,None,Neutral,2,Weekly,Good,Oceania
40,Non-binary,Project Manager,Manufacturing,4,Onsite,34,8,Low,Depression,Neutral,4,Daily,Poor,Oceania
33,Male,Data Scientist,Finance,35,Hybrid,46,2,Low,Burnout,Unsatisfied,5,None,Average,Oceania
44,Prefer not to say,Marketing,Retail,30,Hybrid,45,10,Low,Depression,Unsatisfied,3,Daily,Average,Oceania
25,Prefer not to say,Project Manager,Retail,17,Remote,39,9,High,None,Neutral,2,Weekly,Poor,Oceania
30,Male,Software Engineer,Consulting,34,Remote,51,6,Medium,None,Satisfied,3,Weekly,Average,Oceania
32,Non-binary,HR,Education,18,Remote,46,12,Medium,None,Neutral,1,None,Good,Oceania
45,Female,Marketing,Retail,3,Hybrid,30,0,Low,None,Satisfied,5,None,Good,Oceania
58,Prefer not to say,Data Scientist,Finance,34,Onsite,20,15,Low,None,Unsatisfied,5,None,Good,Oceania
46,Prefer not to say,Software Engineer,Consulting,33,Remote,52,10,High,None,Unsatisfied,1,Daily,Good,Oceania
23,Non-binary,Software Engineer,Education,26,Remote,32,9,High,Burnout,Satisfied,4,Weekly,Poor,Oceania
26,Prefer not to say,HR,Retail,24,Hybrid,44,4,Medium,Burnout,Satisfied,3,Daily,Poor,Oceania
23,Male,Data Scientist,Consulting,19,Onsite,53,3,Low,Anxiety,Satisfied,3,Weekly,Poor,Oceania
45,Non-binary,Software Engineer,Healthcare,25,Onsite,56,11,Low,Depression,Neutral,1,Daily,Good,Oceania
24,Female,Software Engineer,Finance,10,Hybrid,45,7,High,Burnout,Unsatisfied,4,None,Poor,Oceania
52,Female,Data Scientist,Retail,17,Remote,28,10,Low,Burnout,Satisfied,5,Weekly,Good,Oceania
31,Non-binary,Data Scientist,Education,31,Onsite,24,5,Low,Depression,Satisfied,4,None,Good,Oceania
23,Non-binary,HR,Consulting,32,Onsite,36,11,Low,Burnout,Unsatisfied,1,Daily,Average,Oceania
50,Male,HR,Healthcare,18,Remote,56,2,Low,Anxiety,Unsatisfied,2,None,Good,Oceania
22,Male,Marketing,IT,30,Remote,20,10,Medium,None,Satisfied,1,None,Poor,Oceania
38,Female,Project Manager,Finance,22,Remote,23,13,Low,Burnout,Unsatisfied,3,Weekly,Good,Oceania
38,Male,HR,Consulting,21,Onsite,39,0,High,None,Unsatisfied,4,None,Average,Oceania
39,Non-binary,Project Manager,Healthcare,3,Hybrid,26,8,High,None,Neutral,1,Daily,Good,Oceania
29,Male,Project Manager,Consulting,11,Onsite,39,12,Low,Anxiety,Satisfied,2,None,Poor,Oceania
59,Non-binary,Sales,Consulting,3,Remote,31,2,Low,Anxiety,Neutral,2,None,Good,Oceania
28,Prefer not to say,Data Scientist,IT,19,Remote,35,15,Medium,Burnout,Neutral,3,None,Poor,Oceania
32,Female,Marketing,Education,24,Onsite,55,14,Medium,Burnout,Neutral,5,Weekly,Average,Oceania
49,Non-binary,Sales,Finance,32,Remote,25,3,High,Burnout,Satisfied,3,Weekly,Good,Oceania
22,Female,Marketing,Consulting,3,Remote,26,3,Low,Depression,Unsatisfied,3,Daily,Poor,Oceania
54,Male,Sales,Consulting,8,Onsite,46,3,Low,None,Satisfied,4,None,Poor,Oceania
33,Non-binary,Sales,Finance,17,Hybrid,47,0,High,Burnout,Unsatisfied,3,None,Good,Oceania
30,Prefer not to say,Software Engineer,Retail,13,Onsite,41,7,High,Depression,Neutral,1,Daily,Poor,Oceania
